colName	rowName	seraName	virusName	seraYear	virusYear	titer	source
B/Bris/32/02_F2/03	B/HongKong/235/2009	B/Brisbane/32/2002	B/HongKong/235/2009	2002	2009	20	MRC2009SepVic
B/Bris/32/02_F2/03	B/Okinawa/10/2009	B/Brisbane/32/2002	B/Okinawa/10/2009	2002	2009	<10	MRC2009SepVic
B/Bris/32/02_F2/03	B/Sabac/1232/2009	B/Brisbane/32/2002	B/Sabac/1232/2009	2002	2009	<10	MRC2009SepVic
B/Bris/32/02_F2/03	B/Norway/1474/2009	B/Brisbane/32/2002	B/Norway/1474/2009	2002	2009	<10	MRC2009SepVic
B/Bris/32/02_F2/03	B/Madagascar/4254/2009	B/Brisbane/32/2002	B/Madagascar/4254/2009	2002	2009	<10	MRC2009SepVic
B/Bris/32/02_F2/03	B/Mauritius/515/2009	B/Brisbane/32/2002	B/Mauritius/515/2009	2002	2009	<10	MRC2009SepVic
B/Bris/32/02_F2/03	B/Laos/1232/2009	B/Brisbane/32/2002	B/Laos/1232/2009	2002	2009	<10	MRC2010FebVic
B/Bris/32/02_F2/03	B/Madagascar/6945/2009	B/Brisbane/32/2002	B/Madagascar/6945/2009	2002	2009	<10	MRC2010FebVic
B/Bris/32/02_F2/03	B/Madagascar/7002/2009	B/Brisbane/32/2002	B/Madagascar/7002/2009	2002	2009	<10	MRC2010FebVic
B/Bris/32/02_F2/03	B/HongKong/514/2009	B/Brisbane/32/2002	B/HongKong/514/2009	2002	2009	<10	MRC2010FebVic
B/Bris/32/02_F2/03	B/Stockholm/8/2009	B/Brisbane/32/2002	B/Stockholm/8/2009	2002	2009	<10	MRC2010FebVic
B/Bris/32/02_F2/03	B/Stockholm/1/2010	B/Brisbane/32/2002	B/Stockholm/1/2010	2002	2010	<10	MRC2010FebVic
B/Mal/2506/04	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	320	MRC2006MarVic
B/Mal/2506/04	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	320	MRC2006SepVic
B/Mal/2506/04	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	320	MRC2006SepVic2
B/Mal/2506/04	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	320	MRC2007MarVic
B/Mal/2506/04	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	320	MRC2007SepVic
B/Mal/2506/04_F28/05	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	160	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	160	MRC2008SepVic
B/Mal/2506/04_F28/05	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	160	MRC2009SepVic
B/Mal/2506/04_F28/05	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	80	MRC2010FebVic
B/Mal/2506/04_F28/05	B/Shandong/7/1997	B/Malaysia/2506/2004	B/Shandong/7/1997	2004	1997	320	MRC2010SepVic2
B/Mal/2506/04	B/Tehran/80/2002	B/Malaysia/2506/2004	B/Tehran/80/2002	2004	2002	320	MRC2006MarVic
B/Mal/2506/04	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	80	MRC2006MarVic
B/Mal/2506/04	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	320	MRC2006SepVic
B/Mal/2506/04	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	160	MRC2006SepVic2
B/Mal/2506/04	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	160	MRC2007MarVic
B/Mal/2506/04	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	320	MRC2007SepVic
B/Mal/2506/04_F28/05	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	160	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	160	MRC2008SepVic
B/Mal/2506/04_F28/05	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	80	MRC2009SepVic
B/Mal/2506/04_F28/05	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	160	MRC2010FebVic
HAW/33/2004_F836	B/Brisbane/32/2002	B/Hawaii/33/2004	B/Brisbane/32/2002	2004	2002	320	AusWHO2006
MAL/2506/2004_F865	B/Brisbane/32/2002	B/Malaysia/2506/2004	B/Brisbane/32/2002	2004	2002	640	AusWHO2006
B/Hi/22/04	B/HongKong/1434/2002	B/Hawaii/22/2004	B/HongKong/1434/2002	2004	2002	2560	Daum2006
B/Hi/22/04	B/Brisbane/32/2002	B/Hawaii/22/2004	B/Brisbane/32/2002	2004	2002	2560	Daum2006
B/Hi/22/04	B/HongKong/1434/2002	B/Hawaii/22/2004	B/HongKong/1434/2002	2004	2002	2560	Daum2006_2
B/Hi/22/04	B/Brisbane/32/2002	B/Hawaii/22/2004	B/Brisbane/32/2002	2004	2002	1280	Daum2006_2
B/Mal/2506/04	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2006MarVic
B/Mal/2506/04	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2006SepVic
B/Mal/2506/04	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2006SepVic2
B/Mal/2506/04	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2007MarVic
B/Mal/2506/04	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2007SepVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2008SepVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	160	MRC2009SepVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	160	MRC2010FebVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2010SepVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2010SepVic2
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2011FebVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2011FebVic2
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2011FebVic3
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	1280	MRC2011FebVic4
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2011SepVic
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2011SepVic2
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2011SepVic3
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	MRC2011SepVic4
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2011SepVic5
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	160	MRC2012FebVic
B/Mal/2506/04_F37/11	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2012FebVic2
B/Mal/2506/04_F28/05	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2012FebVic3
B/Mal/2506/04_F37/11	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	320	MRC2012FebVic4
HAW/33/2004_F836	B/Hawaii/33/2004	B/Hawaii/33/2004	B/Hawaii/33/2004	2004	2004	640	AusWHO2006
MAL/2506/2004_F865	B/Hawaii/33/2004	B/Malaysia/2506/2004	B/Hawaii/33/2004	2004	2004	1280	AusWHO2006
HAW/33/2004_F836	B/Malaysia/2506/2004	B/Hawaii/33/2004	B/Malaysia/2506/2004	2004	2004	160	AusWHO2006
MAL/2506/2004_F865	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	AusWHO2006
MAL/2506/2004_F865	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	640	AusWHO2006_2
MY/2506/2005	B/Malaysia/2506/2004	B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	2004	2560	Barr2010
B/Mal/2506/04	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	160	MRC2006MarVic
B/Mal/2506/04	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	320	MRC2006SepVic
B/Mal/2506/04	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	320	MRC2006SepVic2
B/Mal/2506/04	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	320	MRC2007MarVic
B/Mal/2506/04	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	320	MRC2007SepVic
B/Mal/2506/04_F28/05	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	320	MRC2008MarVic
B/Mal/2506/04_F28/05	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	320	MRC2008SepVic
B/Mal/2506/04_F28/05	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	80	MRC2009SepVic
B/Mal/2506/04_F28/05	B/HongKong/45/2005	B/Malaysia/2506/2004	B/HongKong/45/2005	2004	2005	40	MRC2010FebVic
HAW/33/2004_F836	B/Ohio/1/2005	B/Hawaii/33/2004	B/Ohio/1/2005	2004	2005	320	AusWHO2006
MAL/2506/2004_F865	B/Ohio/1/2005	B/Malaysia/2506/2004	B/Ohio/1/2005	2004	2005	640	AusWHO2006
MAL/2506/2004_F865	B/Ohio/1/2005	B/Malaysia/2506/2004	B/Ohio/1/2005	2004	2005	640	AusWHO2006_2
B/Hi/22/04	B/Nepal/1120/2005	B/Hawaii/22/2004	B/Nepal/1120/2005	2004	2005	320	Daum2006_2
B/Hi/22/04	B/Nepal/1139/2005	B/Hawaii/22/2004	B/Nepal/1139/2005	2004	2005	1280	Daum2006_2
B/Hi/22/04	B/Nepal/1087/2005	B/Hawaii/22/2004	B/Nepal/1087/2005	2004	2005	1280	Daum2006_2
B/Hi/22/04	B/Nepal/1090/2005	B/Hawaii/22/2004	B/Nepal/1090/2005	2004	2005	2560	Daum2006_2
B/Hi/22/04	B/Nepal/1092/2005	B/Hawaii/22/2004	B/Nepal/1092/2005	2004	2005	1280	Daum2006_2
B/Hi/22/04	B/Nepal/1101/2005	B/Hawaii/22/2004	B/Nepal/1101/2005	2004	2005	1280	Daum2006_2
B/Hi/22/04	B/Nepal/1118/2005	B/Hawaii/22/2004	B/Nepal/1118/2005	2004	2005	1280	Daum2006_2
B/Hi/22/04	B/Nepal/1122/2005	B/Hawaii/22/2004	B/Nepal/1122/2005	2004	2005	160	Daum2006_2
B/Hi/22/04	B/Nepal/1131/2005	B/Hawaii/22/2004	B/Nepal/1131/2005	2004	2005	320	Daum2006_2
B/Hi/22/04	B/Nepal/1136/2005	B/Hawaii/22/2004	B/Nepal/1136/2005	2004	2005	320	Daum2006_2
B/Mal/2506/04	B/StPetersburg/17/2006	B/Malaysia/2506/2004	B/StPetersburg/17/2006	2004	2006	160	MRC2006SepVic
B/Mal/2506/04	B/HongKong/809/2006	B/Malaysia/2506/2004	B/HongKong/809/2006	2004	2006	80	MRC2006SepVic
B/Mal/2506/04	B/NewCaledonia/5/2006	B/Malaysia/2506/2004	B/NewCaledonia/5/2006	2004	2006	80	MRC2006SepVic2
B/Mal/2506/04	B/NewCaledonia/5/2006	B/Malaysia/2506/2004	B/NewCaledonia/5/2006	2004	2006	80	MRC2006SepVic2
B/Mal/2506/04	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2006SepVic2
B/Mal/2506/04	B/Perth/1/2006	B/Malaysia/2506/2004	B/Perth/1/2006	2004	2006	80	MRC2006SepVic2
B/Mal/2506/04	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	MRC2007MarVic
B/Mal/2506/04	B/Bangladesh/5278/2006	B/Malaysia/2506/2004	B/Bangladesh/5278/2006	2004	2006	80	MRC2007MarVic
B/Mal/2506/04	B/Texas/39/2006	B/Malaysia/2506/2004	B/Texas/39/2006	2004	2006	160	MRC2007MarVic
B/Mal/2506/04	B/Madagascar/2866/2006	B/Malaysia/2506/2004	B/Madagascar/2866/2006	2004	2006	320	MRC2007MarVic
B/Mal/2506/04	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2007SepVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2008SepVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2009SepVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2010FebVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	640	MRC2010SepVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	MRC2010SepVic2
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	160	MRC2011FebVic
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	MRC2011FebVic2
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	MRC2011FebVic3
B/Mal/2506/04_F28/05	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	640	MRC2011FebVic4
HAW/33/2004_F836	B/Johannesburg/449/2006	B/Hawaii/33/2004	B/Johannesburg/449/2006	2004	2006	320	AusWHO2006
MAL/2506/2004_F865	B/Johannesburg/449/2006	B/Malaysia/2506/2004	B/Johannesburg/449/2006	2004	2006	1280	AusWHO2006
HAW/33/2004_F836	B/Sydney/12/2006	B/Hawaii/33/2004	B/Sydney/12/2006	2004	2006	320	AusWHO2006
MAL/2506/2004_F865	B/Sydney/12/2006	B/Malaysia/2506/2004	B/Sydney/12/2006	2004	2006	320	AusWHO2006
HAW/33/2004_F836	B/Victoria/304/2006	B/Hawaii/33/2004	B/Victoria/304/2006	2004	2006	160	AusWHO2006
MAL/2506/2004_F865	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	AusWHO2006
HAW/33/2004_F836	B/Philippines/1506/2006	B/Hawaii/33/2004	B/Philippines/1506/2006	2004	2006	20	AusWHO2006
MAL/2506/2004_F865	B/Philippines/1506/2006	B/Malaysia/2506/2004	B/Philippines/1506/2006	2004	2006	80	AusWHO2006
HAW/33/2004_F836	B/Wellington/1/2006	B/Hawaii/33/2004	B/Wellington/1/2006	2004	2006	20	AusWHO2006
MAL/2506/2004_F865	B/Wellington/1/2006	B/Malaysia/2506/2004	B/Wellington/1/2006	2004	2006	40	AusWHO2006
HAW/33/2004_F836	B/Perth/14/2006	B/Hawaii/33/2004	B/Perth/14/2006	2004	2006	<20	AusWHO2006
MAL/2506/2004_F865	B/Perth/14/2006	B/Malaysia/2506/2004	B/Perth/14/2006	2004	2006	<20	AusWHO2006
HAW/33/2004_F836	B/Johannesburg/508/2006	B/Hawaii/33/2004	B/Johannesburg/508/2006	2004	2006	20	AusWHO2006
MAL/2506/2004_F865	B/Johannesburg/508/2006	B/Malaysia/2506/2004	B/Johannesburg/508/2006	2004	2006	20	AusWHO2006
MAL/2506/2004_F865	B/NewCaledonia/5/2006	B/Malaysia/2506/2004	B/NewCaledonia/5/2006	2004	2006	160	AusWHO2006_2
MAL/2506/2004_F865	B/Victoria/304/2006	B/Malaysia/2506/2004	B/Victoria/304/2006	2004	2006	320	AusWHO2006_2
MAL/2506/2004_F865	B/Wellington/85/2006	B/Malaysia/2506/2004	B/Wellington/85/2006	2004	2006	80	AusWHO2006_2
MAL/2506/2004_F865	B/Sydney/88/2006	B/Malaysia/2506/2004	B/Sydney/88/2006	2004	2006	80	AusWHO2006_2
B/Mal/2506/04	B/Pennsylvania/5/2007	B/Malaysia/2506/2004	B/Pennsylvania/5/2007	2004	2007	160	MRC2007SepVic
B/Mal/2506/04	B/HongKong/121/2007	B/Malaysia/2506/2004	B/HongKong/121/2007	2004	2007	320	MRC2007SepVic
B/Mal/2506/04	B/Osaka/16/2007	B/Malaysia/2506/2004	B/Osaka/16/2007	2004	2007	320	MRC2007SepVic
B/Mal/2506/04	B/Odessa/394/2007	B/Malaysia/2506/2004	B/Odessa/394/2007	2004	2007	40	MRC2007SepVic
B/Mal/2506/04	B/Khabarovsk/26/2007	B/Malaysia/2506/2004	B/Khabarovsk/26/2007	2004	2007	40	MRC2007SepVic
B/Mal/2506/04	B/Tula/3/2007	B/Malaysia/2506/2004	B/Tula/3/2007	2004	2007	40	MRC2007SepVic
B/Mal/2506/04	B/Astrakhan/88/2007	B/Malaysia/2506/2004	B/Astrakhan/88/2007	2004	2007	80	MRC2007SepVic
B/Mal/2506/04	B/Johannesburg/18/2007	B/Malaysia/2506/2004	B/Johannesburg/18/2007	2004	2007	40	MRC2007SepVic
B/Mal/2506/04	B/Victoria/500/2007	B/Malaysia/2506/2004	B/Victoria/500/2007	2004	2007	40	MRC2007SepVic
B/Mal/2506/04	B/Johannesburg/150/2007	B/Malaysia/2506/2004	B/Johannesburg/150/2007	2004	2007	40	MRC2007SepVic
B/Mal/2506/04_F28/05	B/Hiroshima/320/2007	B/Malaysia/2506/2004	B/Hiroshima/320/2007	2004	2007	160	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Egypt/80/2007	B/Malaysia/2506/2004	B/Egypt/80/2007	2004	2007	160	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Egypt/80/2007	B/Malaysia/2506/2004	B/Egypt/80/2007	2004	2007	320	MRC2008MarVic
B/Mal/2506/04_F28/05	B/Jiangxi/1792/2007	B/Malaysia/2506/2004	B/Jiangxi/1792/2007	2004	2007	160	MRC2008SepVic
B/Mal/2506/04_F28/05	B/HongKong/998/2008	B/Malaysia/2506/2004	B/HongKong/998/2008	2004	2008	<40	MRC2008SepVic
B/Mal/2506/04_F28/05	B/Hubei/1146/2008	B/Malaysia/2506/2004	B/Hubei/1146/2008	2004	2008	<40	MRC2008SepVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Brisbane/33/2008	B/Malaysia/2506/2004	B/Brisbane/33/2008	2004	2008	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Texas/26/2008	B/Malaysia/2506/2004	B/Texas/26/2008	2004	2008	160	MRC2009FebVic
B/Mal/2506/04_F28/05	B/Bayern/36/2008	B/Malaysia/2506/2004	B/Bayern/36/2008	2004	2008	<10	MRC2009FebVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	80	MRC2009SepVic
B/Mal/2506/04_F28/05	B/Brisbane/33/2008	B/Malaysia/2506/2004	B/Brisbane/33/2008	2004	2008	160	MRC2009SepVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	320	MRC2009SepVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	80	MRC2010FebVic
B/Mal/2506/04_F28/05	B/Brisbane/33/2008	B/Malaysia/2506/2004	B/Brisbane/33/2008	2004	2008	80	MRC2010FebVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	80	MRC2010FebVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	640	MRC2010SepVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2010SepVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2010SepVic2
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	640	MRC2010SepVic2
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	160	MRC2011FebVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2011FebVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	640	MRC2011FebVic2
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	320	MRC2011FebVic2
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2011FebVic3
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	320	MRC2011FebVic3
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	320	MRC2011FebVic4
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2011FebVic4
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	160	MRC2011SepVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2011SepVic
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2011SepVic2
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2011SepVic2
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	160	MRC2011SepVic3
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2011SepVic3
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2011SepVic4
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2011SepVic4
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	160	MRC2011SepVic5
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2011SepVic5
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2012FebVic
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2012FebVic
B/Mal/2506/04_F37/11	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	40	MRC2012FebVic2
B/Mal/2506/04_F37/11	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	40	MRC2012FebVic2
B/Mal/2506/04_F28/05	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	320	MRC2012FebVic3
B/Mal/2506/04_F28/05	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2012FebVic3
B/Mal/2506/04_F37/11	B/England/393/2008	B/Malaysia/2506/2004	B/England/393/2008	2004	2008	160	MRC2012FebVic4
B/Mal/2506/04_F37/11	B/Brisbane/60/2008	B/Malaysia/2506/2004	B/Brisbane/60/2008	2004	2008	160	MRC2012FebVic4
MY/2506/2005	B/Brisbane/33/2008	B/Malaysia/2506/2004	B/Brisbane/33/2008	2004	2008	2560	Barr2010
MY/2506/2005	B/Brazil/2937/2008	B/Malaysia/2506/2004	B/Brazil/2937/2008	2004	2008	1280	Barr2010
MY/2506/2005	B/HongKong/90/2008	B/Malaysia/2506/2004	B/HongKong/90/2008	2004	2008	2560	Barr2010
MY/2506/2005	B/Fujian/1272/2008	B/Malaysia/2506/2004	B/Fujian/1272/2008	2004	2008	2560	Barr2010
MY/2506/2005	B/Texas/26/2008	B/Malaysia/2506/2004	B/Texas/26/2008	2004	2008	2560	Barr2010
MY/2506/2005	B/Texas/34/2008	B/Malaysia/2506/2004	B/Texas/34/2008	2004	2008	80	Barr2010
MY/2506/2005	B/Uruguay/12/2008	B/Malaysia/2506/2004	B/Uruguay/12/2008	2004	2008	80	Barr2010
